id,醫事機構名稱,醫事機構地址,Response_X,Response_Y
2690,國安保健藥局,台中市豐原區豐田里田心路二段２５８號,221798.904,2681448.529
2691,惠笙大藥局,台中市豐原區三民路１８０號,221401.465,2683121.072
2692,安效藥局,台中市豐原區西安里西勢路１１４巷３２號,220285.456,2682231.137
2693,林芳泉藥局,台中市豐原區中正路二二八號,221289.839,2682956.805
2694,錦堂藥局,台中市豐原區中正路１０６號,221644.57,2682962.839
2695,聖得藥局,台中市豐原區中正路７０號,221714.049,2683041.419
2696,美日藥局,台中市豐原區三豐路１０１號,221616.994,2684568.069
2697,橘井藥局,台中市豐原區中正路４３１號,220780.084,2682814.359
2698,恆安大藥局,台中市豐原區忠孝街４６號,221226.727,2683044.947
2699,心之藥局,台中市豐原區中山路５０４號,221045.388,2682750.35
2700,臺安保健藥局,台中市豐原區三民路３４號,221787.527,2683192.756
2701,中正藥局,台中市豐原區中正路１８６號,221425.076,2682946.009
2702,豐原福倫藥局,台中市豐原區中正路２９６號,221119.845,2682931.081
2703,進安藥局,台中市豐原區西勢路１１５號,220403.046,2682210.845
2704,昭仁藥局,台中市豐原區南陽路１４０號,222641.932,2681921.717
2705,誠品藥局,台中市豐原區中山路３４９號,221060.28,2682631.284
2706,郭藥局,台中市東勢區南平里豐勢路３９４號,232676.954,2683262.958
2707,劉藥局,台中市東勢區東安里豐勢路４７６號,232588.659,2683484.16
2708,生生藥局,台中市東勢區延平里豊勢路２８２號,232735.834,2682979.143
2709,仁生藥局,台中市東勢區東安里豐勢路４２１號,232591.897,2683434.901
2710,東生藥局,台中市東勢區中寧里豐勢路４９１號,232523.562,2683607.515
2711,金山藥局,台中市東勢區福隆里東坑路５８８號,234873.358,2681530.316
2712,永和藥局,台中市東勢區本街275號,232508.576,2683434.717
2713,新明通藥局,台中市東勢區延平里豐勢路２３２號,232761.413,2682846.503
2714,楗全藥局,台中市東勢區東關路３４９號,233693.461,2677411.523
2715,國良豐藥局,台中市東勢區豐勢路２１號,232919,2682475.393
2716,千百岳大藥局,台中市東勢區東安里中山路７５號,232642.23,2683473.026
2717,健聖藥局,台中市大甲區孟春里通天路２２７號,214863.432,2697317.455
2718,金城藥局,台中市大甲區平安里忠孝街８９號,211318.038,2693887.126
2719,青三藥局,台中市大甲區青三路１２巷３８號,214225.25,2700071.345
2720,能德藥局,台中市大甲區順天里復興路２２之１號,211585.462,2693393.16
2721,易春藥局,台中市大甲區平安里文武路１７８–２號,211591.492,2693604.086
2722,三和安藥局,台中市大甲區頂店里彈正路３–３號,212668.818,2694487.802
2723,清祥藥局,台中市大甲區順天里文武路１６１之１號,211508.54,2693614.97
2724,民和藥局,台中市大甲區文武里德興路６８號,211778.856,2693925.691
2725,大陽藥局,台中市大甲區順天里育德路３０號,211686.546,2693347.14
2726,志明藥局,台中市大甲區民生路２１號,212092.48,2693478.069
2727,協德藥局,台中市大甲區大甲里光明路１３０號,211674.084,2693203.449
2728,上慧藥局,台中市大甲區岷山里順天路３８９號,212183.03,2693896.419
2729,志生藥局,台中市大甲區順天里蔣公路１３３–２號,211761.34,2693361.81
2730,安新藥局,台中市大甲區順天路３８５號,212126.451,2693842.438
2731,日南藥局,台中市大甲區通天路１７８之１號,214969.022,2697278.223
2732,金鼎藥局,台中市大甲區文武路６７號,211787.03,2693508.529
2733,大甲福倫藥局,台中市大甲區蔣公路２０２號,211510.41,2693485.83
2734,持田健保藥局,台中市清水區鰲峰路24號,206767.06,2684922.87
2735,健裕藥局,台中市清水區清水里新興路２１２號,207057.788,2684889.407
2736,新生藥局,台中市清水區文昌里文昌街６２號,206984.885,2684997.881
2737,藤山藥局,台中市清水區下湳里中山路５０７–８號,207102.888,2685545.407
2738,中央藥局,台中市清水區鎮北街５６號,206973.693,2684823.08
2739,昇豐藥局,台中市清水區高美里高美路５３８–４號,205652.549,2689234.822
2740,親民大藥局,台中市清水區鎮北街６１號,206819.022,2684860.044
2741,大原藥局,台中市沙鹿區洛泉里四平街１４２號,205395.666,2681286.336
2742,光正藥局,台中市沙鹿區洛泉里中山路２６６–１號,206054.951,2681313.791
2743,進騰藥局,台中市沙鹿區東晉路３３０巷１３號,206247.035,2679883.973
2744,世明藥局,台中市沙鹿區鹿峰里中山路５７２–８號,206011.57,2682938.87
2745,晉生藥局,台中市沙鹿區鹿寮里福德路１３８巷１４弄５號,206104.377,2682784.413
2746,信輝藥局,台中市沙鹿區美仁里沙田路１４１號,205233.594,2681271.875
2747,濟生一藥局,台中市沙鹿區沙田路１４６號,205274.526,2681285.427
2748,維康藥局,台中市沙鹿區鎮南路２段４１２號,205984.989,2680596.669
2749,沙鹿福倫藥局,台中市沙鹿區鹿寮里中山路４１７–５號,205441.06,2681877.18
2750,康裕藥局,台中市沙鹿區中山路２８０號１樓,205345.706,2681475.811
2751,日新藥局,台中市沙鹿區日新街１１７號,205314.583,2681342.764
2752,永富藥局,台中市沙鹿區中山路２８６號,205335.557,2681487.87
2753,慈愛藥師藥局,台中市沙鹿區大同街３６－４號１樓,205115.323,2681153.677
2754,榮光藥局,台中市沙鹿區正英路１２１號,207018.046,2678332.564
2755,佑安藥局,台中市沙鹿區中山路３４６號,205390.579,2681731.639
2756,立好藥局,台中市沙鹿區北勢東路６９３號,206556.899,2680514.756
2757,梧棲明生藥局,台中市梧棲區福德里中央路１段１０１２號,203153.91,2682642.213
2758,中港藥局,台中市梧棲區大庄里中棲路一段７２０號,203259.772,2682729.075
2759,友達藥局,台中市梧棲區中央路１段８５９號,203069.88,2682426.188
2760,富大藥局,台中市后里區義里里甲后路２６４號,222267.407,2689275.657
2761,則安藥局,台中市后里區后里里三豐路１４０號,221899.616,2689651.64
2762,福美藥局,台中市后里區墩北村四村路１０３號,220874.402,2688881.856
2763,保仁藥局,台中市后里區甲后路５５３號,221554.948,2689296.791
2764,后里東亞大藥局,台中市后里區民生路１２３號,221210.522,2689057.092
2765,元春藥局,台中市神岡區岸裡里中山路２５號,219387.765,2682593.143
2766,德惠藥局,台中市神岡區岸裡里豐社一街３０號,219387.087,2682701.671
2767,明興藥局,台中市神岡區北庄里中山路１０３７號,216603.03,2683432.71
2768,世國藥局,台中市太平區永豐路４２６號,219864.29,2667394.81
2769,太乙實業大藥局,台中市神岡區圳堵里神清路１７１-３號,215143.359,2684897.787
2770,英成藥局,台中市神岡區社南里民生路２４號,217714.22,2682312.189
2771,安麗兒藥局神岡店,台中市神岡區中山路１４５８號,215600.709,2683746.87
2772,壯元藥局,台中市神岡區民生路２７號,217760.859,2682301.699
2773,皇杰藥局,台中市潭子區潭興路２段４２９號,220368.45,2678386.412
2774,壽安藥局,台中市潭子區東寶里雅潭路２段２５４號,218659.125,2678989.22
2775,頭張藥局,台中市潭子區頭張路一段１０８號,219504.48,2676596.328
2776,宏仁藥局,台中市潭子區潭陽里潭子街２段８號,220241.706,2678479.89
2777,信源藥局,台中市潭子區潭北里潭子街三段３９號,220210.057,2678788.882
2778,海源大藥局,台中市潭子區潭秀里中山路２段４８７號,220039.209,2678976.529
2779,廣泰藥局,台中市潭子區福仁里復興路一段二二號,220160.304,2677486.075
2780,瑞葆藥局,台中市潭子區中山路２段２９７號,220054.106,2678431.745
2781,建銘藥局,台中市潭子區潭興路３段６４號,219819.391,2678502.802
2782,久揚藥局,台中市潭子區頭張路１段７號,219723.731,2676574.561
2783,久祥藥局,台中市潭子區中山路二段３８４之７號,220101.986,2678802.862
2784,惠安藥局,台中市潭子區中山路二段三六二號,220079.35,2678696.992
2785,豐全藥局,台中市潭子區甘蔗里雅潭路一段一六一號,219636.655,2678974.168
2786,易昕藥局,台中市潭子區中山路２段３８１號,220046.603,2678640.017
2787,佰醫立藥�健保藥局,台中市潭子區潭子街１段３１巷６３號,220163.859,2678497.632
2788,潭子福倫藥局,台中市潭子區中山路１段１９之８號,219758.598,2676181.676
2789,舒康藥局,台中市潭子區勝利路１０５號,219631.47,2678213.305
2790,康霖中西藥局,台中市潭子區大豐路３段１２８－１０號,218747.334,2679631.842
2791,光田藥局,台中市大雅區橫山里永和路４８號,212428.752,2678297.955
2792,朱保安藥局,台中市大雅區大雅里大雅路１１２號,214270.187,2680003.617
2793,啟瑞中西藥局,台中市大雅區大雅里中清路二段７５號,214245.701,2679823.463
2794,妙昌藥局,台中市大雅區大雅村永和路１９４號,214169.723,2679734.352
2795,新信和藥局,台中市大雅區民興街５０號,214272.111,2680020.885
2796,江內藥局,台中市大雅區西寶里雅潭路１１６號,216385.826,2679010.131
2797,正豐藥局,台中市大雅區民生路２段４號,214915.409,2680469.179
2798,妙昌藥局學府店,台中市大雅區學府路２９９號,214361.965,2679963.487
2799,學府藥局,台中市大雅區學府路２２５號１樓,214429.956,2679668.936
2800,大雅藥局,台中市大雅區雅環路２段２０號,214830.81,2679952.563
2801,景安藥局,台中市新社區新社里中和街４段１９８號,230498.788,2681993.02
2802,昌晨藥局,台中市新社區大南里中和街二段３４２號,229653.573,2680449.713
2803,政雄藥局,台中市新社區興社街四段七五號,230535.856,2682012.089
2804,新安藥局,台中市新社區興安路４９之１號,230665.82,2681854.58
2805,荷仕康藥局,台中市新社區興安路１８－３３號,230478.019,2681662.415
2806,原隆安藥局,台中市石岡區萬安里石岡街５３號,227331.663,2685602.805
2807,政修藥局,台中市外埔區大同里中山路２９０號,215177.63,2691660.779
2808,信昇藥局,台中市外埔區大同里甲后路二九五號,215229.91,2691412.79
2809,民安藥局,台中市大安區中山南路２８３號,208128,2693313.41
2810,信原堂藥局,台中市烏日區九德里中華路５０號,213579.31,2667276.109
2811,泰生藥局,台中市烏日區烏日里三民街１４０號,211579.875,2666941.211
2812,建仁藥局,台中市烏日區湖日里中山路二段２９６號,211432.317,2666884.044
2813,萬信藥局,台中市烏日區前竹里中山路１段５號,214428.155,2667406.813
2814,吳藥局,台中市烏日區烏日里中山路二段２２４號,211567.95,2666880.316
2815,真安大藥局,台中市烏日區興祥街３號,213286.867,2666679.796
2816,原全成藥局,台中市烏日區中山路一段３９７號,213259.639,2666996.409
2817,辰采藥局,台中市烏日區學田路５８８號,210076.515,2668707.608
2818,烏日福倫藥局,台中市烏日區中山路２段１１２號,212079.943,2666833.977
2819,明康藥局,台中市烏日區中山路１段５４８－１號,212890.94,2666923.095
2820,上齊健保藥局,台中市烏日區三民街１５７號,211578.964,2666984.356
2821,大新兄弟藥局,台中市大肚區福山里沙田路１段５００號,205639.135,2668833.305
2822,必安藥局,台中市大肚區沙田路２段６３６號,203827.945,2671807.517
2823,彰益藥局,台中市大肚區沙田路三段５６４號,203554.927,2673319.223
2824,建昌藥局,台中市大肚區蔗廓里遊園路二段１６８號,207399.573,2674207.578
2825,大佶安藥局,台中市大肚區頂街里沙田路二段７３４號,203761.929,2672052.868
2826,同利藥局,台中市大肚區沙田路一段５０４號,205632.755,2668840.316
2827,大吉興藥局,台中市大肚區沙田路一段４５２－１號,205755.505,2668764.972
2828,葆信藥局,台中市龍井區沙田路四段６００號,203890.109,2676284.06
2829,林大藥局,台中市龍井區忠和里中央路三段６０號,201776.72,2678599.839
2830,漢鉎藥局,台中市龍井區東海里東海街１３９號,208260.679,2676078.43
2831,澤士藤藥局,台中市龍井區新東里新興路５３之９號１樓,207960.39,2675191.25
2832,健安藥局,台中市龍井區國際街１５３號,208909.29,2675843.7
2833,仁安藥局,台中市龍井區中央路二段１３５號１樓,201569.44,2677970.669
2834,國際大藥局,台中市龍井區藝術街６號,208895.87,2675848.93
2835,上華藥局,台中市龍井區新興路３７號,208156.64,2675112.919
2836,我家健康藥局,台中市龍井區新興路４０之１１號１樓,208112.41,2675159.79
2837,健康生活藥局,台中市龍井區新興路９６之２５號,207819.239,2675243.81
2838,德康藥局,台中市龍井區新興路１３７號,207618.91,2675264.259
2839,金生藥局,台中市霧峰區中正里四德路８６號,219107.633,2662322.889
2840,祥暘藥局,台中市霧峰區中正路１１６２號,219453.141,2662884.085
